Start Acceleration Y,End Acceleration Y,Max Jerk Y,Min Jerk Y
-3.999840000000006,0.5001599999999939,3.9993600000000242,-3.999840000000006
-0.0004799999999818283,0.0,3.9993600000000242,-3.4992000000000303
0.0004799999999818283,0.9998400000000061,2.499840000000006,-3.4992000000000303
0.9998400000000061,-1.0003199999999879,2.499840000000006,-3.4992000000000303
-0.9998400000000061,0.0004799999999818283,2.499840000000006,-3.4992000000000303
0.4996800000000121,1.5,2.499840000000006,-3.4992000000000303
0.0,-2.000159999999994,2.499840000000006,-3.500159999999994
-0.4996800000000121,0.9998400000000061,3.0,-3.500159999999994
0.4996800000000121,0.0,3.0,-3.500159999999994
0.0004799999999818283,-0.4996800000000121,3.0,-3.500159999999994
-0.0004799999999818283,0.0,3.0,-3.500159999999994
-0.9998400000000061,0.9998400000000061,3.0,-3.500159999999994
1.5,-1.0003199999999879,3.0,-3.500159999999994
-0.9998400000000061,0.0004799999999818283,3.0,-3.500159999999994
-0.0004799999999818283,0.9998400000000061,3.0,-3.500159999999994
1.0003199999999879,-0.9998400000000061,3.0,-3.500159999999994
-0.9998400000000061,0.4996800000000121,3.0,-3.500159999999994
0.0,0.0,3.0,-3.500159999999994
1.4995200000000182,0.0004799999999818283,3.0,-3.500159999999994
-1.4995200000000182,-1.0003199999999879,3.0,-3.500159999999994
-0.5001599999999939,1.9996800000000121,3.0,-3.500159999999994
1.5,-1.9996800000000121,3.0,-3.9993600000000242
-0.9998400000000061,0.5001599999999939,3.0,-3.9993600000000242
0.4996800000000121,0.9998400000000061,3.0,-3.9993600000000242
0.0,-0.5001599999999939,3.0,-3.9993600000000242
-0.4996800000000121,-0.9998400000000061,3.0,-3.9993600000000242
0.0,1.5,3.0,-3.9993600000000242
1.4995200000000182,6.0,4.5,-3.9993600000000242
-1.9996800000000121,1.5,4.5,-4.5
0.5001599999999939,-0.9998400000000061,4.5,-4.5
0.0,-0.5001599999999939,4.5,-4.5
0.9998400000000061,0.9998400000000061,4.5,-4.5
-1.0003199999999879,0.0004799999999818283,4.5,-4.5
0.0004799999999818283,-1.0003199999999879,4.5,-4.5
1.5,1.5,4.5,-4.5
-2.000159999999994,-1.0003199999999879,4.5,-4.5
0.9998400000000061,-0.4996800000000121,4.5,-4.5
0.0,1.0003199999999879,4.5,-4.5
-0.4996800000000121,0.4996800000000121,4.5,-4.5
0.0,-2.000159999999994,4.5,-4.5
0.9998400000000061,1.5,4.5,-4.5
-1.0003199999999879,0.0004799999999818283,4.5,-4.5
0.0004799999999818283,-1.0003199999999879,4.5,-4.5
0.9998400000000061,0.9998400000000061,4.5,-4.5
-0.9998400000000061,0.0,4.5,-4.5
0.4996800000000121,-0.4996800000000121,4.5,-4.5
0.0,0.0,4.5,-4.5
0.0004799999999818283,0.9998400000000061,4.5,-4.5
-1.0003199999999879,-2.000159999999994,4.5,-4.5
1.9996800000000121,2.000159999999994,4.5,-4.5
-1.9996800000000121,-0.5001599999999939,4.5,-4.5
0.5001599999999939,-1.4995200000000182,4.5,-4.5
0.9998400000000061,1.4995200000000182,4.5,-4.5
-0.5001599999999939,0.0,4.5,-4.5
-0.9998400000000061,0.5001599999999939,4.5,-4.5
1.5,-1.9996800000000121,4.5,-4.5
6.0,1.4995200000000182,4.5,-4.5
1.5,0.0,4.000319999999988,-4.5
-0.9998400000000061,-0.4996800000000121,4.000319999999988,-3.0
-0.5001599999999939,0.0,4.000319999999988,-3.0
0.9998400000000061,0.9998400000000061,4.000319999999988,-3.0
0.0004799999999818283,-2.000159999999994,4.000319999999988,-3.0
-1.0003199999999879,1.5,4.000319999999988,-3.0
1.5,0.0004799999999818283,4.000319999999988,-3.0
-1.0003199999999879,-1.0003199999999879,4.000319999999988,-3.0
-0.4996800000000121,0.9998400000000061,4.000319999999988,-3.0
1.0003199999999879,0.0,4.000319999999988,-3.0
0.4996800000000121,-0.9998400000000061,4.000319999999988,-3.0
-2.000159999999994,1.0003199999999879,4.000319999999988,-3.0
1.5,-0.0004799999999818283,4.000319999999988,-3.0
0.0004799999999818283,-0.9998400000000061,4.000319999999988,-3.0
-1.0003199999999879,1.5,4.000319999999988,-3.0
0.9998400000000061,-0.9998400000000061,4.000319999999988,-3.0
0.0,-0.5001599999999939,4.000319999999988,-3.0
-0.4996800000000121,0.9998400000000061,4.000319999999988,-3.0
0.0,0.5001599999999939,4.000319999999988,-3.0
0.9998400000000061,-1.5,4.000319999999988,-3.0
-2.000159999999994,0.5001599999999939,4.000319999999988,-3.0
2.000159999999994,0.4996800000000121,4.000319999999988,-3.0
-0.5001599999999939,-0.9998400000000061,3.500159999999994,-3.0
-1.4995200000000182,1.5,3.500159999999994,-3.0
1.4995200000000182,-0.9998400000000061,3.500159999999994,-3.0
0.0,0.4996800000000121,3.500159999999994,-3.0
0.5001599999999939,-0.9998400000000061,3.500159999999994,-3.0
-1.9996800000000121,-3.0,3.500159999999994,-3.0
1.4995200000000182,-3.0,3.500159999999994,-3.0
0.0,0.0,3.500159999999994,-3.0
-0.4996800000000121,0.0,3.500159999999994,-3.0
0.0,0.5001599999999939,3.500159999999994,-3.0
0.9998400000000061,-1.0003199999999879,3.500159999999994,-3.0
-2.000159999999994,1.0003199999999879,3.500159999999994,-3.0
1.5,-1.0003199999999879,3.500159999999994,-2.499840000000006
0.0004799999999818283,0.5001599999999939,3.0,-2.499840000000006
-1.0003199999999879,0.5001599999999939,3.0,-2.499840000000006
0.9998400000000061,-1.0003199999999879,3.0,-2.499840000000006
0.0,0.5001599999999939,3.0,-2.499840000000006
-0.9998400000000061,0.5001599999999939,3.0,-2.499840000000006
1.0003199999999879,-1.0003199999999879,3.0,-2.499840000000006
-0.0004799999999818283,0.5001599999999939,3.0,-2.499840000000006
-0.9998400000000061,0.0,3.0,-2.499840000000006
1.5,0.0,3.0,-2.499840000000006
-0.9998400000000061,0.0,3.0,-2.499840000000006
-0.5001599999999939,0.0,3.0,-2.499840000000006
0.9998400000000061,0.0,3.0,-2.499840000000006
0.5001599999999939,0.5001599999999939,3.0,-2.499840000000006
-1.5,-1.0003199999999879,3.0,-2.499840000000006
0.5001599999999939,0.5001599999999939,3.0,-2.499840000000006
0.4996800000000121,0.5001599999999939,3.0,-2.499840000000006
-0.9998400000000061,-1.0003199999999879,3.0,-2.499840000000006
1.5,0.5001599999999939,3.0,-2.499840000000006
-0.9998400000000061,0.0,3.0,-2.499840000000006
0.4996800000000121,0.0,3.0,-2.0006399999999758
-0.9998400000000061,0.5001599999999939,3.0,-2.0006399999999758
-3.0,-1.0003199999999879,3.0,-2.0006399999999758
-3.0,1.0003199999999879,3.0,-2.0006399999999758
0.0,-1.0003199999999879,3.0,-2.0006399999999758
0.0,0.5001599999999939,2.0006399999999758,-2.0006399999999758
0.5001599999999939,0.0,2.0006399999999758,-2.0006399999999758
-1.0003199999999879,0.0,2.0006399999999758,-2.0006399999999758
1.0003199999999879,0.0,2.0006399999999758,-2.0006399999999758
-1.0003199999999879,0.5001599999999939,2.0006399999999758,-2.0006399999999758
0.5001599999999939,-1.0003199999999879,2.0006399999999758,-2.0006399999999758
0.5001599999999939,0.5001599999999939,2.0006399999999758,-2.0006399999999758
-1.0003199999999879,0.5001599999999939,2.0006399999999758,-2.0006399999999758
0.5001599999999939,-1.0003199999999879,2.0006399999999758,-2.0006399999999758
0.5001599999999939,1.0003199999999879,2.0006399999999758,-2.0006399999999758
